gamintojas;metai;kaina;rida;pavaros;kuras;kW
5;2009;6200.0;228000.0;1;1;151.0
40;2011;6200.0;298562.0;1;0;162.0
26;2016;6200.0;237000.0;0;1;88.0
3;2007;6200.0;191900.0;0;1;100.0
3;2017;6200.0;39000.0;0;0;44.0
3;2013;6200.0;230000.0;0;1;77.0
0;2011;6200.0;235000.0;0;1;105.0
1;2014;6200.0;143500.0;0;0;63.0
21;2017;6200.0;114000.0;1;1;73.0
0;2007;6200.0;317296.0;1;0;160.0
0;2008;6200.0;379802.0;1;1;130.0
12;2014;6250.0;180000.0;0;1;120.0
16;2009;6250.0;263827.0;1;1;145.0
6;2008;6250.0;320000.0;1;1;165.0
0;2011;6250.0;214575.0;1;1;105.0
26;2017;6250.0;294000.0;0;1;110.0
2;2009;6250.0;242651.0;1;0;155.0
2;2009;6250.0;337825.0;1;1;140.0
3;2015;6250.0;235000.0;0;0;90.0
8;2008;6250.0;173925.0;0;1;100.0
18;2012;6250.0;202930.0;0;0;99.0
40;2010;6250.0;310000.0;0;1;118.0
12;2013;6250.0;259100.0;0;1;121.0
17;2015;6250.0;214068.0;1;5;103.0
5;2008;6250.0;205000.0;1;1;136.0
20;2019;6250.0;220000.0;0;1;55.0
14;2007;6280.0;250000.0;1;1;126.0
2;2008;6280.0;228495.0;0;1;105.0
14;2012;6290.0;192000.0;0;1;81.0
12;2018;6292.0;160000.0;0;1;55.0
21;2011;6299.0;254864.0;1;1;115.0
46;2017;6299.0;80000.0;1;1;6.0
0;2011;6299.0;235000.0;0;1;135.0
6;2011;6300.0;264190.0;1;1;100.0
21;2017;6300.0;147864.0;0;1;55.0
8;2015;6300.0;195000.0;0;1;85.0
21;2013;6300.0;250000.0;1;1;85.0
18;2013;6300.0;110000.0;1;0;148.0
26;2015;6300.0;116000.0;0;0;92.0
4;2016;6300.0;33000.0;0;0;60.0
0;2013;6300.0;174887.0;1;1;135.0
1;2012;6300.0;280631.0;0;1;77.0
29;2014;6300.0;212491.0;0;1;77.0
16;2013;6300.0;231000.0;0;0;99.0
36;2012;6300.0;226261.0;0;1;82.0
3;2014;6300.0;226686.0;0;1;81.0
0;2009;6300.0;208630.0;0;1;130.0
5;2009;6300.0;262840.0;1;1;136.0
4;2019;6300.0;167000.0;0;1;74.0
23;2013;6300.0;254000.0;1;1;110.0
13;2007;6300.0;228525.0;1;1;103.0
3;2013;6300.0;274000.0;0;1;77.0
4;2016;6300.0;215000.0;1;1;110.0
0;2009;6300.0;279696.0;1;1;130.0
3;2012;6300.0;280700.0;1;1;125.0
0;2009;6300.0;278950.0;0;1;105.0
5;2011;6350.0;281500.0;1;1;120.0
5;2011;6350.0;365737.0;1;1;120.0
0;2005;6350.0;355875.0;1;1;160.0
0;2010;6350.0;309888.0;1;1;130.0
0;2008;6350.0;302000.0;1;1;173.0
0;2008;6350.0;257187.0;1;1;120.0
5;2010;6350.0;250000.0;0;1;120.0
5;2014;6350.0;278000.0;0;1;85.0
8;2013;6350.0;260000.0;0;1;66.0
8;2012;6350.0;250000.0;0;1;91.0
3;2009;6350.0;233000.0;1;0;147.0
12;2018;6350.0;110000.0;0;0;74.0
2;2011;6350.0;236000.0;1;1;140.0
0;2007;6390.0;245000.0;1;1;170.0
12;2008;6400.0;285000.0;1;1;107.0
5;2009;6400.0;57260.0;1;0;125.0
5;2010;6400.0;424222.0;1;1;120.0
8;2010;6400.0;205000.0;1;3;73.0
26;2015;6400.0;131000.0;1;0;119.0
0;2014;6400.0;272456.0;0;1;85.0
19;2008;6400.0;149000.0;1;0;217.0
12;2014;6400.0;218000.0;0;1;100.0
0;2014;6400.0;220000.0;1;0;331.0
5;2009;6400.0;198000.0;1;1;136.0
8;2012;6400.0;235000.0;0;1;91.0
5;2011;6400.0;200000.0;0;1;158.0
5;2007;6400.0;282100.0;1;1;136.0
1;2015;6400.0;144500.0;0;0;81.0
3;2013;6400.0;218000.0;0;1;77.0
17;2014;6400.0;208000.0;0;0;85.0
3;2011;6400.0;248000.0;0;1;103.0
21;2008;6450.0;198544.0;0;1;115.0
4;2014;6450.0;171254.0;0;1;85.0
14;2008;6450.0;300000.0;0;1;110.0
21;2016;6450.0;230000.0;0;1;73.0
4;2014;6450.0;212000.0;0;1;85.0
2;2011;6450.0;242000.0;1;1;77.0
5;2011;6450.0;215360.0;1;0;149.0
18;2013;6450.0;228000.0;0;1;100.0
14;2010;6450.0;289000.0;0;1;81.0
18;2011;6450.0;250000.0;0;1;85.0
0;2010;6450.0;350000.0;0;1;130.0
5;2011;6450.0;275210.0;1;1;120.0
2;2008;6480.0;227232.0;0;1;105.0
16;2013;6490.0;198000.0;0;1;100.0
5;2009;6490.0;280000.0;1;1;136.0
3;2011;6490.0;259123.0;0;1;103.0
49;2014;6490.0;27000.0;1;1;4.0
2;2008;6490.0;235284.0;1;1;105.0
29;2017;6499.0;58428.0;0;0;66.0
4;2018;6499.0;96000.0;0;1;73.0
21;2015;6500.0;230000.0;0;1;88.0
5;2006;6500.0;281000.0;1;1;136.0
0;2011;6500.0;168000.0;0;1;130.0
4;2014;6500.0;242000.0;1;1;85.0
3;2011;6500.0;245137.0;0;1;103.0
12;2006;6500.0;202708.0;0;1;74.0
27;2008;6500.0;91400.0;1;0;108.0
0;2011;6500.0;210800.0;0;1;105.0
0;2012;6500.0;258000.0;0;1;85.0
20;2013;6500.0;175000.0;1;1;66.0
26;2013;6500.0;184939.0;1;0;131.0
21;2018;6500.0;161800.0;0;0;81.0
26;2015;6500.0;164000.0;0;0;92.0
4;2016;6500.0;140000.0;0;0;81.0
2;2008;6500.0;277000.0;1;1;140.0
0;2007;6500.0;252000.0;1;1;173.0
26;2015;6500.0;203000.0;1;1;120.0
3;2010;6500.0;201336.0;0;1;128.0
1;2011;6500.0;257183.0;1;1;103.0
6;2005;6500.0;228000.0;1;0;120.0
5;2013;6500.0;279000.0;1;1;120.0
10;2013;6500.0;227000.0;1;1;177.0
6;2009;6500.0;286000.0;1;1;100.0
2;2011;6500.0;249000.0;1;1;140.0
36;2010;6500.0;121000.0;1;0;88.0
29;2011;6500.0;242000.0;0;1;103.0
8;2009;6500.0;169500.0;1;1;110.0
8;2013;6500.0;248979.0;1;0;73.0
8;2008;6500.0;90523.0;1;3;56.0
17;2013;6500.0;188631.0;1;1;120.0
5;2013;6500.0;288987.0;1;1;120.0
26;2016;6500.0;84350.0;0;1;88.0
3;2015;6500.0;124000.0;0;0;44.0
5;2008;6500.0;333700.0;1;1;136.0
2;2009;6500.0;228000.0;0;0;75.0
12;2015;6500.0;192000.0;0;1;81.0
3;2009;6500.0;200000.0;0;1;103.0
26;2016;6500.0;292009.0;0;1;96.0
6;2006;6500.0;315000.0;1;1;165.0
26;2014;6500.0;199995.0;1;0;129.0
0;1997;6500.0;126000.0;0;0;103.0
12;2013;6500.0;259000.0;0;1;100.0
28;2007;6500.0;284000.0;1;3;200.0
21;2016;6500.0;220000.0;0;1;73.0
3;2010;6500.0;216813.0;0;0;90.0
21;2013;6500.0;239000.0;1;1;88.0
12;2013;6500.0;290991.0;0;1;143.0
3;2012;6500.0;333154.0;0;1;103.0
4;2016;6534.0;169000.0;0;1;55.0
5;2010;6550.0;288122.0;1;1;129.0
5;2010;6550.0;319000.0;1;1;120.0
18;2011;6550.0;343624.0;1;1;100.0
13;2005;6555.0;145000.0;0;1;103.0
0;2005;6599.0;314155.0;1;1;170.0
0;2012;6599.0;136185.0;0;0;100.0
5;2009;6600.0;338269.0;1;1;151.0
6;2010;6600.0;246000.0;1;1;150.0
5;2014;6600.0;248523.0;0;1;85.0
3;2013;6600.0;283877.0;1;1;103.0
0;2009;6600.0;258000.0;1;1;145.0
29;2013;6600.0;242000.0;0;1;77.0
8;2015;6600.0;127777.0;0;1;66.0
8;2011;6600.0;199369.0;0;3;73.0
5;2010;6600.0;295000.0;0;1;120.0
0;2005;6600.0;207779.0;1;0;141.0
0;2010;6600.0;347106.0;1;1;135.0
17;2012;6600.0;251480.0;0;1;120.0
3;2012;6600.0;270000.0;0;1;77.0
21;2018;6600.0;28000.0;0;0;81.0
3;2009;6600.0;261164.0;0;0;90.0
27;2013;6600.0;233000.0;0;1;110.0
4;2019;6600.0;54000.0;0;0;50.0
6;2014;6600.0;651777.0;0;1;120.0
7;2018;6600.0;122311.0;1;0;129.0
17;2011;6633.0;251323.0;1;1;135.0
5;2013;6650.0;192000.0;0;1;85.0
14;2013;6650.0;220000.0;0;0;86.0
12;2014;6650.0;240000.0;0;1;100.0
0;2010;6650.0;263883.0;0;1;130.0
12;2016;6650.0;53000.0;0;0;74.0
6;2008;6650.0;260000.0;1;1;165.0
8;2014;6650.0;300000.0;1;3;73.0
3;2008;6650.0;199835.0;1;1;103.0
26;2012;6650.0;240000.0;0;1;103.0
2;2008;6650.0;223219.0;1;1;105.0
0;2010;6650.0;260000.0;1;1;130.0
6;2011;6655.0;349850.0;1;1;100.0
3;2010;6699.0;288000.0;0;1;125.0
0;2012;6700.0;379158.0;0;1;105.0
6;2008;6700.0;214000.0;1;0;115.0
28;2008;6700.0;250169.0;1;-1;155.0
3;2011;6700.0;286323.0;1;1;77.0
5;2011;6700.0;290844.0;1;1;120.0
2;2010;6700.0;263415.0;0;1;125.0
6;2006;6700.0;387847.0;1;1;225.0
4;2018;6700.0;147000.0;0;0;81.0
18;2010;6700.0;213093.0;0;1;125.0
26;2015;6700.0;249219.0;0;1;66.0
18;2013;6700.0;199000.0;1;1;100.0
13;2012;6700.0;279230.0;0;1;110.0
2;2011;6700.0;235071.0;0;1;77.0
3;2012;6700.0;325000.0;1;1;125.0
17;2012;6700.0;256000.0;0;1;120.0
2;2014;6700.0;203000.0;0;1;66.0
20;2013;6700.0;245384.0;1;0;88.0
4;2019;6700.0;180000.0;0;1;75.0
1;2015;6700.0;180000.0;0;0;81.0
1;2015;6700.0;152000.0;0;1;66.0
3;2004;6700.0;274085.0;0;1;77.0
6;2014;6700.0;445000.0;1;1;100.0
2;2009;6700.0;409063.0;0;1;100.0
3;2014;6700.0;140174.0;0;0;63.0
21;2013;6750.0;227000.0;0;1;94.0
3;2022;6750.0;13794.0;1;0;81.0
6;2003;6750.0;250000.0;0;1;95.0
12;2016;6750.0;246000.0;0;1;81.0
8;2011;6750.0;251123.0;1;3;73.0
5;2012;6750.0;242855.0;0;0;110.0
4;2014;6750.0;170357.0;0;1;85.0
2;2008;6750.0;320000.0;1;1;177.0
2;2011;6750.0;227448.0;1;1;105.0
44;2004;6750.0;181360.0;0;1;96.0
1;2014;6750.0;256323.0;0;1;81.0
12;2017;6750.0;166335.0;0;1;92.0
5;2008;6770.0;262000.0;1;1;136.0
5;2013;6790.0;249000.0;0;1;85.0
2;2009;6799.0;280260.0;1;1;176.0
12;2012;6799.0;258000.0;0;1;96.0
41;2014;6800.0;316000.0;1;0;216.0
3;2011;6800.0;291733.0;0;1;77.0
5;2014;6800.0;272387.0;0;1;85.0
21;2013;6800.0;208000.0;1;1;84.0
4;2013;6800.0;214000.0;0;1;68.0
3;2007;6800.0;257000.0;0;1;128.0
6;2010;6800.0;276000.0;1;1;155.0
0;2007;6800.0;425486.0;1;1;173.0
3;2013;6800.0;361886.0;1;1;77.0
13;2012;6800.0;280382.0;0;1;110.0
32;2013;6800.0;270000.0;1;1;140.0
26;2013;6800.0;177000.0;1;0;125.0
2;2016;6800.0;149000.0;1;1;100.0
0;2008;6800.0;250000.0;1;1;173.0
1;2013;6800.0;340000.0;1;1;77.0
26;2019;6800.0;180000.0;1;0;214.0
3;2015;6800.0;82500.0;0;1;55.0
39;2023;6800.0;4000.0;1;-1;33.0
2;2011;6800.0;246000.0;1;1;180.0
3;2016;6837.0;280000.0;0;1;81.0
13;2012;6850.0;69999.0;1;0;73.0
6;2010;6850.0;260000.0;1;1;150.0
3;2008;6850.0;332000.0;1;1;103.0
0;2011;6850.0;270000.0;0;1;135.0
3;2011;6850.0;304752.0;0;1;75.0
12;2011;6850.0;231500.0;1;1;135.0
6;2010;6850.0;260000.0;1;1;150.0
3;2008;6850.0;332000.0;1;1;103.0
0;2011;6850.0;270000.0;0;1;135.0
3;2011;6850.0;304752.0;0;1;75.0
17;2014;6850.0;129568.0;0;1;120.0
3;2009;6850.0;279000.0;1;1;103.0
3;2012;6850.0;258058.0;0;0;90.0
8;2014;6850.0;293500.0;0;1;82.0
2;2009;6850.0;237215.0;1;1;125.0
8;2014;6850.0;111000.0;0;0;51.0
26;2012;6850.0;350000.0;0;1;103.0
3;2012;6880.0;285000.0;0;1;120.0
14;2013;6890.0;222000.0;0;1;96.0
3;2007;6890.0;369371.0;1;1;96.0
12;2017;6897.0;188000.0;0;1;81.0
26;2016;6897.0;219000.0;0;0;92.0
3;2013;6899.0;310000.0;0;1;77.0
31;2009;6899.0;264000.0;1;1;160.0
8;2013;6900.0;216000.0;0;0;97.0
6;2016;6900.0;390191.0;1;1;80.0
3;2017;6900.0;162000.0;0;1;66.0
0;2011;6900.0;280000.0;0;1;135.0
4;2016;6900.0;255000.0;1;1;88.0
4;2015;6900.0;230000.0;1;0;60.0
29;2016;6900.0;270000.0;0;1;81.0
12;2017;6900.0;179000.0;0;1;81.0
2;2010;6900.0;309660.0;1;0;155.0
0;2012;6900.0;305966.0;1;1;135.0
8;2010;6900.0;202704.0;1;3;73.0
8;2015;6900.0;290000.0;1;3;73.0
36;2012;6900.0;90000.0;0;0;72.0
3;2012;6900.0;207869.0;1;1;103.0
14;2014;6900.0;118000.0;0;0;85.0
2;2011;6900.0;288559.0;1;1;176.0
8;2011;6900.0;270000.0;1;3;73.0
0;2008;6900.0;300000.0;1;1;173.0
16;2016;6900.0;161000.0;0;1;94.0
4;2015;6900.0;73134.0;1;0;60.0
13;2015;6900.0;128000.0;0;1;88.0
0;2015;6900.0;145000.0;1;1;190.0
1;2013;6900.0;97000.0;0;1;77.0
4;2014;6900.0;199900.0;1;1;120.0
5;2004;6900.0;392082.0;1;1;120.0
21;2012;6900.0;200000.0;1;4;120.0
0;2012;6900.0;280000.0;0;1;85.0
27;2014;6900.0;243000.0;0;1;110.0
36;2012;6900.0;118000.0;1;0;90.0
18;2011;6900.0;194000.0;0;1;145.0
12;2014;6900.0;198000.0;0;1;88.0
16;2015;6900.0;154000.0;1;2;24.0
39;2017;6900.0;31180.0;0;0;75.0
3;2012;6900.0;321642.0;0;1;77.0
26;2011;6900.0;256265.0;1;1;120.0
0;2009;6900.0;338595.0;1;0;125.0
0;2009;6900.0;312903.0;0;1;100.0
12;2014;6950.0;237913.0;1;1;120.0
26;2016;6950.0;189000.0;0;1;88.0
5;2011;6950.0;276200.0;1;1;120.0
8;2007;6950.0;122000.0;1;3;56.0
13;2010;6950.0;252137.0;0;1;110.0
6;2012;6950.0;293118.0;0;1;80.0
26;2016;6950.0;245000.0;0;1;85.0
12;2013;6950.0;270000.0;0;1;96.0
6;2010;6950.0;239000.0;1;1;155.0
3;2012;6950.0;285184.0;0;1;75.0
8;2012;6950.0;234276.0;1;1;110.0
8;2011;6950.0;224288.0;1;3;73.0
1;2016;6950.0;222286.0;1;1;66.0
8;2013;6950.0;235000.0;0;1;91.0
20;2019;6950.0;212000.0;0;1;88.0
27;2014;6950.0;220000.0;0;0;107.0
3;2009;6950.0;116000.0;1;0;118.0
0;1983;6950.0;286000.0;0;0;92.0
28;2013;6950.0;240877.0;1;3;100.0
3;2011;6950.0;285500.0;1;0;90.0
6;2007;6950.0;193245.0;1;1;173.0
3;2008;6950.0;289000.0;1;1;103.0
20;2013;6950.0;99800.0;0;0;66.0
14;2012;6950.0;270000.0;0;1;96.0
1;2013;6950.0;189000.0;1;0;90.0
14;2009;6950.0;230000.0;1;1;126.0
0;2011;6950.0;211000.0;1;1;105.0
8;2013;6989.0;226850.0;1;3;55.0
5;2013;6990.0;289000.0;1;1;84.0
26;2015;6990.0;295000.0;0;1;92.0
5;2012;6990.0;250500.0;1;1;120.0
36;2012;6990.0;188000.0;0;1;82.0
26;2015;6990.0;146050.0;1;3;105.0
13;2008;6996.0;249000.0;1;5;217.0
12;2014;6999.0;254168.0;1;1;120.0
27;2014;6999.0;151293.0;1;1;110.0
26;2011;6999.0;323000.0;0;1;103.0
0;2011;6999.0;364000.0;1;1;135.0
20;2017;6999.0;310000.0;0;1;81.0
5;2014;6999.0;384000.0;1;1;133.0
2;2011;6999.0;218411.0;1;1;140.0
3;2012;6999.0;115411.0;1;0;66.0
0;2007;6999.0;251000.0;1;1;173.0
8;2018;6999.0;199999.0;0;0;82.0
0;2007;6999.0;296758.0;1;1;170.0
5;2011;6999.0;284255.0;0;1;120.0
6;2010;6999.0;300000.0;1;1;125.0
5;2012;6999.0;199000.0;0;1;84.0
5;2014;6999.0;176983.0;0;1;84.0
26;2016;6999.0;131000.0;1;0;118.0
2;2009;6999.0;336411.0;1;1;176.0
8;2009;6999.0;297500.0;1;3;73.0
5;2014;6999.0;228000.0;0;1;85.0
12;2016;6999.0;230000.0;1;1;120.0
5;2013;6999.0;262515.0;0;1;85.0
2;2009;6999.0;207841.0;1;1;140.0
17;2011;6999.0;142468.0;1;1;135.0
0;2007;6999.0;274000.0;1;1;173.0
6;2008;6999.0;337000.0;1;1;225.0
5;2013;6999.0;308000.0;1;1;100.0
3;2015;6999.0;115500.0;1;-1;85.0
5;2012;6999.0;261554.0;0;1;85.0
12;2012;6999.0;260000.0;1;1;121.0
23;2011;6999.0;140997.0;0;0;86.0
0;2012;7000.0;197000.0;1;1;104.0
3;2009;7000.0;226145.0;1;1;103.0
5;2009;7000.0;332913.0;1;1;120.0
2;2009;7000.0;258462.0;1;1;176.0
0;2007;7000.0;327215.0;1;1;173.0
2;2011;7000.0;356327.0;1;1;105.0
3;2006;7000.0;259000.0;1;1;96.0
2;2009;7000.0;235000.0;1;1;105.0
27;2013;7000.0;206000.0;0;1;110.0
7;2015;7000.0;200000.0;1;1;108.0
0;2007;7000.0;298325.0;1;1;173.0
9;2007;7000.0;153002.0;1;1;140.0
15;2001;7000.0;122995.0;0;0;51.0
12;2017;7000.0;462000.0;0;1;125.0
3;2015;7078.0;337451.0;0;1;100.0
3;2015;7078.0;263632.0;0;1;80.0
26;2016;7079.0;144000.0;1;1;110.0
3;2012;7099.0;311000.0;0;1;103.0
2;2010;7100.0;279411.0;1;1;140.0
16;2011;7100.0;203300.0;0;1;85.0
20;2014;7100.0;188000.0;0;0;66.0
27;2015;7100.0;244125.0;0;1;110.0
3;2014;7100.0;268000.0;0;1;77.0
4;2014;7100.0;248000.0;1;1;84.0
3;2010;7100.0;239149.0;0;1;103.0
5;2010;7100.0;337813.0;0;1;120.0
18;2014;7100.0;273719.0;0;1;85.0
0;2009;7100.0;240660.0;1;1;130.0
0;2011;7100.0;329038.0;1;1;135.0
5;2014;7150.0;230500.0;1;1;85.0
42;2016;7150.0;121530.0;0;1;85.0
5;2011;7150.0;279221.0;1;1;120.0
12;2012;7150.0;111626.0;1;0;88.0
1;2014;7150.0;205457.0;1;1;66.0
29;2015;7150.0;242140.0;0;5;81.0
34;2012;7150.0;270000.0;1;1;125.0
2;2012;7150.0;249630.0;1;0;92.0
20;2021;7150.0;600.0;1;-1;13.0
0;2010;7150.0;387125.0;1;1;135.0
18;2010;7190.0;162425.0;0;0;120.0
26;2014;7199.0;157830.0;0;1;120.0
34;2013;7199.0;247062.0;0;1;125.0
20;2009;7199.0;295411.0;0;1;66.0
29;2017;7199.0;148741.0;0;0;81.0
2;2008;7199.0;314000.0;1;1;140.0
26;2014;7199.0;268873.0;0;1;92.0
21;2015;7199.0;146915.0;0;1;96.0
28;2009;7200.0;192000.0;1;0;203.0
2;2011;7200.0;275000.0;1;1;140.0
6;2010;7200.0;340100.0;1;1;170.0
26;2012;7200.0;224250.0;0;1;103.0
39;2021;7200.0;39000.0;0;5;74.0
4;2019;7200.0;180000.0;0;1;75.0
3;2013;7200.0;252000.0;0;1;77.0
5;2011;7200.0;219023.0;1;1;120.0
5;2008;7200.0;281681.0;1;1;136.0
3;2014;7200.0;284162.0;0;1;75.0
4;2018;7200.0;252450.0;0;1;70.0
8;2015;7200.0;225000.0;0;1;82.0
6;2011;7200.0;330000.0;1;1;125.0
16;2017;7200.0;290000.0;0;1;104.0
8;2014;7200.0;227000.0;1;3;55.0
14;2016;7200.0;155000.0;1;-1;80.0
26;2011;7200.0;239000.0;1;1;120.0
8;2012;7200.0;320666.0;0;1;91.0
3;2010;7200.0;235000.0;1;1;103.0
29;2014;7200.0;147000.0;0;0;92.0
12;2014;7200.0;193883.0;1;1;103.0
12;2013;7200.0;207831.0;0;1;100.0
12;2015;7200.0;149569.0;0;0;103.0
26;2015;7200.0;270500.0;1;1;110.0
13;2009;7250.0;268000.0;0;1;103.0
5;2007;7250.0;308472.0;0;1;136.0
3;2011;7250.0;201284.0;1;0;118.0
9;2007;7250.0;215590.0;1;1;140.0
12;2014;7250.0;212000.0;0;1;100.0
2;2009;7250.0;331201.0;1;1;176.0
1;2011;7250.0;194497.0;1;1;103.0
0;2008;7250.0;330000.0;1;1;171.0
8;2010;7250.0;302000.0;1;3;73.0
8;2013;7250.0;243000.0;0;1;91.0
14;2015;7250.0;237000.0;0;1;81.0
4;2016;7300.0;217310.0;0;1;88.0
26;2016;7300.0;200000.0;0;1;110.0
42;2017;7300.0;136000.0;0;1;85.0
14;2012;7300.0;211000.0;0;1;110.0
6;2010;7300.0;330000.0;1;1;170.0
12;2014;7300.0;253781.0;1;1;143.0
27;2016;7300.0;218000.0;1;1;129.0
3;2013;7300.0;239304.0;0;0;77.0
0;2010;7300.0;348587.0;1;1;150.0
34;2015;7300.0;269080.0;1;1;125.0
0;2012;7300.0;307695.0;1;1;135.0
0;2015;7300.0;235000.0;0;1;85.0
0;2010;7300.0;170000.0;1;1;180.0
20;2015;7300.0;159000.0;0;1;66.0
0;2016;7350.0;206300.0;0;1;85.0
5;2014;7350.0;246000.0;0;1;133.0
10;2011;7350.0;245000.0;1;0;287.0
3;2013;7350.0;223000.0;1;3;110.0
0;2008;7350.0;262000.0;1;1;170.0
1;2018;7350.0;237000.0;0;1;85.0
2;2010;7350.0;226242.0;1;1;176.0
8;2013;7350.0;314000.0;1;3;100.0
18;2015;7350.0;161000.0;0;1;81.0
3;2013;7350.0;233000.0;1;1;103.0
3;2018;7350.0;49000.0;1;0;70.0
5;2009;7375.0;274800.0;1;1;129.0
39;2018;7390.0;220000.0;1;1;80.0
8;2016;7390.0;172700.0;0;0;97.0
5;2008;7400.0;269000.0;1;1;136.0
5;2010;7400.0;348094.0;1;1;129.0
3;2010;7400.0;211581.0;0;0;110.0
36;2012;7400.0;248722.0;0;1;82.0
16;2011;7400.0;250000.0;1;1;110.0
4;2016;7400.0;82000.0;0;1;96.0
20;2017;7400.0;232000.0;1;1;81.0
7;2013;7400.0;158670.0;0;1;108.0
2;2010;7400.0;148674.0;0;0;92.0
5;2007;7400.0;361000.0;1;1;136.0
3;2012;7400.0;132421.0;0;0;118.0
12;2014;7400.0;339637.0;0;1;103.0
5;2014;7442.0;102000.0;0;1;100.0
4;2015;7450.0;270428.0;1;1;85.0
3;2014;7450.0;79588.0;1;2;60.0
26;2017;7450.0;188000.0;0;0;92.0
14;2014;7450.0;174436.0;0;1;81.0
12;2014;7450.0;332300.0;1;1;120.0
2;2007;7450.0;345108.0;1;1;171.0
12;2016;7450.0;268800.0;1;1;100.0
5;2012;7450.0;292361.0;1;1;120.0
23;2007;7450.0;179568.0;0;1;100.0
4;2014;7450.0;208000.0;0;1;84.0
5;2013;7450.0;258400.0;0;1;120.0
3;2012;7450.0;310000.0;1;1;125.0
27;2013;7450.0;270000.0;0;1;110.0
8;2011;7450.0;203237.0;1;3;73.0
8;2011;7450.0;288332.0;1;3;73.0
27;2014;7450.0;294000.0;0;1;110.0
6;2009;7490.0;322300.0;1;1;225.0
36;2011;7490.0;239205.0;1;1;105.0
5;2014;7490.0;261325.0;0;1;133.0
17;2012;7499.0;225736.0;1;1;135.0
27;2014;7499.0;192238.0;1;1;110.0
16;2010;7499.0;235074.0;1;1;145.0
36;2014;7499.0;162783.0;1;1;82.0
5;2010;7499.0;264200.0;1;1;120.0
8;2014;7499.0;166000.0;0;1;93.0
5;2012;7499.0;227000.0;1;1;110.0
1;2010;7500.0;237000.0;0;1;125.0
6;2007;7500.0;219000.0;1;0;200.0
16;2013;7500.0;257000.0;0;1;85.0
8;2014;7500.0;231720.0;0;1;82.0
16;2010;7500.0;249203.0;1;1;145.0
5;2013;7500.0;280000.0;0;1;120.0
6;2017;7500.0;170000.0;1;1;150.0
6;2009;7500.0;234652.0;1;1;170.0
6;2010;7500.0;287170.0;1;1;125.0
3;2014;7500.0;232580.0;1;1;103.0
0;2014;7500.0;379000.0;1;1;105.0
0;2011;7500.0;244000.0;1;1;135.0
0;2010;7500.0;375356.0;1;1;155.0
5;2011;7500.0;213901.0;1;1;151.0
0;2011;7500.0;350712.0;1;1;135.0
28;2007;7500.0;216000.0;1;3;155.0
4;2017;7500.0;90000.0;0;0;80.0
8;2017;7500.0;307000.0;1;3;100.0
2;2008;7500.0;257000.0;1;1;171.0
0;2008;7500.0;321000.0;1;1;173.0
3;2014;7500.0;190000.0;0;1;77.0
18;2016;7500.0;230000.0;0;1;81.0
0;2014;7500.0;296000.0;0;1;105.0
14;2011;7500.0;197000.0;1;0;140.0
2;2014;7500.0;149000.0;1;1;130.0
5;2012;7500.0;238000.0;1;1;120.0
3;2014;7500.0;183701.0;0;0;63.0
2;2008;7500.0;262663.0;0;0;155.0
2;2009;7500.0;265000.0;0;0;140.0
3;2015;7500.0;211000.0;1;-1;85.0
10;2009;7500.0;98000.0;1;1;152.0
21;2013;7500.0;243584.0;0;1;85.0
2;2010;7500.0;333775.0;1;1;100.0
9;2010;7500.0;300000.0;1;1;180.0
2;2006;7500.0;219200.0;1;1;125.0
2;2011;7500.0;200000.0;0;1;176.0
2;2008;7500.0;295000.0;1;1;176.0
27;2012;7500.0;147100.0;1;1;110.0
18;2018;7500.0;117000.0;0;0;55.0
6;2013;7500.0;281000.0;0;1;88.0
2;2010;7500.0;269000.0;1;1;140.0
5;2011;7500.0;228000.0;1;1;120.0
14;2013;7500.0;57000.0;1;0;86.0
6;2009;7500.0;640000.0;0;1;95.0
12;2015;7500.0;200000.0;0;1;96.0
3;2014;7500.0;128100.0;0;0;84.0
4;2014;7500.0;85000.0;0;0;96.0
5;2012;7500.0;256000.0;1;1;120.0
27;2014;7500.0;239000.0;0;1;110.0
34;2009;7500.0;302000.0;1;1;116.0
31;2015;7500.0;162922.0;1;1;184.0
20;2019;7502.0;178000.0;0;1;66.0
1;2019;7502.0;169000.0;0;0;70.0
2;2009;7550.0;222665.0;1;1;105.0
3;2014;7550.0;231110.0;0;1;103.0
21;2016;7550.0;142211.0;1;0;60.0
5;2014;7550.0;270000.0;0;1;140.0
20;2015;7550.0;164000.0;0;1;81.0
12;2017;7550.0;232000.0;0;1;81.0
0;2010;7550.0;259000.0;1;1;130.0
0;2011;7599.0;325845.0;1;1;135.0
21;2016;7600.0;114670.0;0;0;96.0
6;2012;7600.0;210000.0;1;1;80.0
8;2010;7600.0;242175.0;0;0;112.0
14;2011;7600.0;219147.0;1;1;110.0
5;2008;7600.0;287870.0;0;1;136.0
3;2008;7600.0;301012.0;0;1;103.0
5;2013;7600.0;336269.0;0;1;85.0
2;2011;7600.0;190535.0;0;0;77.0
7;2013;7600.0;235000.0;1;0;177.0
3;2013;7600.0;230250.0;0;1;77.0
6;2010;7650.0;300000.0;1;1;170.0
4;2016;7650.0;168000.0;0;1;88.0
8;2011;7650.0;233000.0;1;3;73.0
31;1998;7650.0;285468.0;0;1;85.0
21;2016;7650.0;176980.0;0;1;88.0
1;2015;7650.0;216836.0;1;1;110.0
3;2016;7650.0;198884.0;0;1;81.0
